time,stock_name,flag,positive,negative,into,inth,intl,intc,v,STX,ImpulseHisto,psi,smooth_velocity,macd,b5
2017-07-28,TEST_TICKER,0,0,0,50.534090924204065,51.09840453812924,48.939909539304885,49.687625885009766,8012400,down,-0.28333577449637604,11.127292260498344,-0.024188957790009347,1.3524413468608003,1.3524413468608003
2017-07-31,TEST_TICKER,0,0,0,49.74404128733733,49.78636829656638,49.25732642558707,49.313758850097656,7770400,down,-0.42457582654789494,11.52395948699828,-0.06701183004510754,1.0724477786580735,1.0724477786580735
2017-08-01,TEST_TICKER,0,0,0,49.39840902475163,49.96977260330267,49.271438742663285,49.645294189453125,6681700,down,-0.5213078912331119,15.51511690792399,-0.08149992220258842,0.7365183552897463,0.7365183552897463
2017-08-02,TEST_TICKER,0,0,0,49.55359622753356,49.89923546302949,49.32787187635558,49.878074645996094,4922200,down,-0.575830982377183,23.20780079818959,-0.08277138519484245,0.4066836021445326,0.4066836021445326
2017-08-03,TEST_TICKER,0,0,0,49.8075422119234,50.089699027003874,49.6311948752098,50.07558822631836,4400400,down,-0.5795233095883745,25.18492873268028,-0.076601660893844,0.12956776521038904,0.12956776521038904
2017-08-04,TEST_TICKER,0,0,0,50.20255852401989,50.34363962240694,49.62413947486704,50.07558822631836,4732500,down,-0.5583281176640278,36.15449676942801,-0.07220932486796657,-0.09066004579253217,-0.09066004579253217
2017-08-07,TEST_TICKER,0,0,0,50.04030015765473,50.24486362480387,49.82868129324078,50.23780822753906,3551100,down,-0.513639402930226,47.57719398534789,-0.06298151745817811,-0.2257099484949734,-0.2257099484949734
2017-08-08,TEST_TICKER,0,0,0,50.31541905672648,50.72454613417007,50.0896947004978,50.4141731262207,4398000,down,-0.4453701720737562,67.14223648301771,-0.05067549335773107,-0.26461235713411213,-0.2257099484949734
2017-08-09,TEST_TICKER,0,0,0,50.26603969516287,50.886780300634335,50.15317483142646,50.80213165283203,4536300,down,-0.3658798929132163,68.93098152753699,-0.029754495507972163,-0.242399365820404,-0.26461235713411213
2017-08-10,TEST_TICKER,1,0,1,50.795086912440816,50.922057206489306,49.652354266004394,49.687625885009766,5940300,down,-0.3556754027203961,60.7500076158487,-0.05320868456470219,-0.09975633252540206,-0.09975633252540206
2017-08-11,TEST_TICKER,0,0,0,49.89921797892276,50.08967602887514,49.68054910393929,49.821624755859375,3248300,down,-0.3511427551445838,59.26342149300835,-0.05965839221878243,0.0023133893744002876,-0.09975633252540206
2017-08-14,TEST_TICKER,0,0,0,50.244877758989006,50.287199391100614,49.8710169424629,49.955665588378906,2648800,down,-0.3364907332829812,68.1760833228106,-0.05758805063010982,0.09408328540185806,0.0023133893744002876
2017-08-15,TEST_TICKER,0,0,0,50.13907264434561,50.18139428012673,49.57475905269544,49.61708068847656,3724100,down,-0.3468438160944447,72.3719144044016,-0.06606152918696735,0.18562392662326488,0.09408328540185806
2017-08-16,TEST_TICKER,0,0,0,49.72288853916016,49.90629125772338,49.454842551793206,49.67351150512695,4751600,down,-0.35731160396928385,81.08362280908614,-0.06712172037263542,0.2504129949492224,0.18562392662326488
2017-08-17,TEST_TICKER,0,0,0,49.80046897520185,49.856901394345016,49.25732174060107,49.271427154541016,5086000,down,-0.3829129467064192,77.86107502098771,-0.07905673414286059,0.30929197469973246,0.2504129949492224
2017-08-18,TEST_TICKER,0,0,0,49.03865276913204,49.68761489613001,49.0033865396196,49.34902572631836,4016400,down,-0.4053422961475779,78.29998951611626,-0.08050615485176293,0.34571728611679475,0.30929197469973246
2017-08-21,TEST_TICKER,0,0,0,49.320795843108606,49.96270239360551,49.31374582817559,49.87099838256836,4666400,down,-0.38544765991418783,76.82840026858801,-0.061449758876020326,0.3678602271997846,0.34571728611679475
2017-08-22,TEST_TICKER,0,0,0,50.01915091576171,50.7033739213362,49.91334145908359,50.61167526245117,3589000,down,-0.3092282036765437,64.78112883338002,-0.02388484226987402,0.40147062807869816,0.3678602271997846
2017-08-23,TEST_TICKER,0,0,0,50.287195873505645,50.71748370885095,50.273085075993635,50.449432373046875,3071300,down,-0.23798490893778124,62.43458090732298,-0.005825613585983758,0.4735162587851036,0.40147062807869816
2017-08-24,TEST_TICKER,1,1,1,50.59052586836606,51.0067030084423,50.36480148795151,50.86562728881836,4088300,down,-0.16020419194188895,56.09233392445408,0.020626422575997182,0.5485160556545381,0.4735162587851036
2017-08-25,TEST_TICKER,0,0,0,50.94322231381589,51.33823864780146,50.93616691308217,51.12662506103515,3871200,down,-0.06667010216068237,45.681113211232756,0.045437717604230744,0.6220817491228416,0.5485160556545381
2017-08-28,TEST_TICKER,0,0,0,51.260619891160445,51.89547109911408,51.183026666761045,51.71912384033203,4574400,up,0.036232724613232126,31.96248436598181,0.07930950939195411,0.7007633204826007,0.6220817491228416
2017-08-29,TEST_TICKER,0,0,0,51.33822198147503,52.128259774663974,51.33822198147503,52.1212043762207,3390800,up,0.13117274033750526,25.88183707234883,0.11093202223633492,0.792705358972313,0.7007633204826007
2017-08-30,TEST_TICKER,1,0,0,51.930758585107895,52.32577484344309,51.90254236927069,52.142372131347656,3189100,up,0.21449402499180392,27.20985403069479,0.12835946906357587,0.9164859169074759,0.9164859169074759
2017-08-31,TEST_TICKER,0,0,0,52.276399255142664,53.18635205967938,52.14237357163703,53.115814208984375,6177600,up,0.3089517541681993,22.76426605827433,0.16848700042117062,1.0414791206421583,1.0414791206421583
2017-09-01,TEST_TICKER,0,0,0,53.32036576673632,53.60957791501651,53.087591426402064,53.2004508972168,3831700,up,0.4017518540133006,25.963136421884368,0.19085935832333614,1.2215278764502173,1.2215278764502173
2017-09-05,TEST_TICKER,1,1,1,53.179297587099455,53.31332327294136,52.71374345904269,53.080543518066406,6309100,up,0.4395460297098035,34.7386829605689,0.19652400143703283,1.394841143926591,1.394841143926591
2017-09-06,TEST_TICKER,1,0,0,53.334491626184864,54.639460907099775,53.15108887991276,54.35025405883789,7755200,up,0.5143880024431136,32.40013032321356,0.2375528962644638,1.5603364245561977,1.5603364245561977
2017-09-07,TEST_TICKER,1,0,0,54.519529741522966,58.159335070018194,54.31496623587051,57.68672561645508,15377300,up,0.7225757700425737,24.605932415861346,0.3643687403333158,1.8902232829136167,1.8902232829136167
2017-09-08,TEST_TICKER,0,0,0,57.34107281134953,60.72693680332918,57.21410257529459,60.19789505004883,14809100,up,1.0540771769641646,14.75273818949561,0.5106129053210797,2.484733004657052,2.484733004657052
2017-09-11,TEST_TICKER,0,0,0,59.577161777166424,61.43938854052926,59.5207293584726,61.36885070800781,12687000,up,1.3993138965512897,10.922442498928959,0.6231659699256212,3.243958401261736,3.243958401261736
2017-09-12,TEST_TICKER,0,0,0,61.34768559414352,62.0530746332728,61.01615188468216,61.89788818359375,11155600,up,1.6967229914437656,10.761138324639738,0.6943876274171262,4.065909948618888,4.065909948618888
2017-09-13,TEST_TICKER,0,0,0,61.77799241349897,62.666779002411324,61.665127549177626,62.40578842163086,9172200,up,1.9162564961427413,11.142701807743187,0.7388872168593876,4.863054139426104,4.863054139426104
2017-09-14,TEST_TICKER,0,0,0,62.236492089298245,63.005363741564395,62.18005966114314,62.9348258972168,10272200,up,2.060198773657507,14.170331293239336,0.7656803923894574,5.569198197455236,5.569198197455236
2017-09-15,TEST_TICKER,0,0,0,63.05473992031544,63.266358832196545,61.03027098652018,61.62985610961914,20441500,up,2.020576159324312,15.990406822158107,0.7198541014041542,6.227971355364325,6.227971355364325
2017-09-18,TEST_TICKER,1,1,1,61.70037961240197,61.940209300545526,60.01450025311582,60.18379211425781,9656700,up,1.810964614326294,18.131253043492695,0.6276620329533064,6.721106385149426,6.721106385149426
2017-09-19,TEST_TICKER,0,0,0,60.33900220480725,61.129040169175994,60.226137332028856,60.92447662353515,7786400,up,1.5848320690473763,22.17563876608101,0.5794925261176492,6.909635738212927,6.909635738212927
2017-09-20,TEST_TICKER,0,0,0,60.945625045746155,61.70744663696989,60.839815594460816,61.6580696105957,6559400,up,1.386915148865044,23.229888566055557,0.5541937062452775,6.9196715045185115,6.909635738212927
2017-09-21,TEST_TICKER,0,0,0,61.62279799960317,61.86262773293717,61.136077752705965,61.6580696105957,7340300,up,1.1956591227965632,32.68446926593347,0.5190227984069995,6.8407760559078525,6.9196715045185115
2017-09-22,TEST_TICKER,0,0,0,61.52405577073176,61.89791123965534,61.20662735587141,61.70745849609375,6807000,up,1.0175548646997772,44.781872868695096,0.48129335969307047,6.7098989037190435,6.7098989037190435
2017-09-25,TEST_TICKER,0,0,0,61.31240629661459,61.919041224686296,60.94560641023408,61.065521240234375,8287000,up,0.8262388022996916,52.256538440859735,0.42018217871821595,6.548916182685929,6.548916182685929
2017-09-26,TEST_TICKER,0,0,0,60.91034512476397,61.30536666355701,60.0709357909232,60.2049560546875,5862400,up,0.6002156143085333,53.7291688263946,0.33992763129293585,6.325666845715425,6.325666845715425
2017-09-27,TEST_TICKER,0,0,0,60.20496306685761,60.23317927875003,58.68132529651147,59.78173065185547,6581200,up,0.3499103342902501,56.49227216056801,0.2642447251896422,5.954842516603996,5.954842516603996
2017-09-28,TEST_TICKER,0,0,0,61.1360660946618,64.1551302897032,60.93150262963631,62.751407623291016,14809300,up,0.34232377200769815,57.41295993919444,0.30298240783230673,5.569384292964031,5.569384292964031
2017-09-29,TEST_TICKER,0,0,0,62.56097805625127,63.02653219068897,61.84147796435681,62.68089294433594,6769400,up,0.3365596290813686,57.06242557250113,0.3056554307337189,5.22018498108892,5.22018498108892
2017-10-02,TEST_TICKER,0,0,0,63.30161261271418,63.77422737206782,62.71614378415405,63.76011657714844,6600100,up,0.3846091111615788,59.47376305518955,0.32978224535871525,4.8758933307523336,4.8758933307523336
2017-10-03,TEST_TICKER,1,0,1,63.79539115554011,63.936466821159335,62.79373455555367,63.273399353027344,4286900,up,0.39685991911300356,72.86617638576449,0.31405152466783004,4.614097973650594,4.614097973650594
2017-10-04,TEST_TICKER,0,0,0,63.14643081039935,63.79539288221074,62.9982997429824,63.41448211669922,3251200,up,0.4021508491018855,78.41836321635387,0.2973388996018218,4.362569694993162,4.362569694993162
2017-10-05,TEST_TICKER,0,0,0,63.26636030385259,63.88004547553642,63.1182292147671,63.61199951171875,4382900,up,0.4014822293703144,78.6568382282851,0.2814734027936352,4.119993877825493,4.119993877825493
2017-10-06,TEST_TICKER,1,0,0,63.62611728963225,64.42321070032206,63.449769951931835,63.83068084716797,3461800,up,0.40127041305978306,77.69189884435781,0.2681049812769147,3.913985938000394,3.913985938000394
2017-10-09,TEST_TICKER,0,0,0,63.88708623002611,64.3244293797137,63.59082411976581,64.03521728515625,4331500,up,0.3796150126830362,76.67115526181138,0.2571296752016625,3.72537885141481,3.72537885141481
2017-10-10,TEST_TICKER,1,1,0,63.98583967800405,64.34558959811918,63.27339523510308,64.31031799316406,3560200,up,0.3174125225324653,75.64808473170177,0.2508880913511113,3.5452026044121325,3.5452026044121325
2017-10-11,TEST_TICKER,0,0,0,64.52193998348874,65.32608310383957,64.1692454436264,65.1638412475586,6298500,up,0.30917972634208013,70.31647548180428,0.2669455683594796,3.4006085153487007,3.4006085153487007
2017-10-12,TEST_TICKER,1,0,0,65.18518440468156,65.34145356307073,64.57432243343781,64.93657684326172,4818200,up,0.28525563679307897,70.19965788046837,0.260448107432108,3.3321011577770108,3.4006085153487007
2017-10-13,TEST_TICKER,0,0,0,64.92944191350874,65.2419746390774,64.31147024152853,64.40380859375,6803900,up,0.22250981987247087,68.7332741245109,0.23261550154551996,3.302884884177864,3.3321011577770108
2017-10-16,TEST_TICKER,1,1,0,64.64533279643702,65.3414337574173,64.32568995500843,64.66664123535156,4640300,up,0.163128392485004,68.01468822480514,0.21845162139381752,3.261154190527215,3.302884884177864
2017-10-17,TEST_TICKER,0,0,0,64.702155348675,65.90258135481837,64.60271235139842,65.46929168701172,5280500,up,0.13656307728045203,63.62859507151628,0.22840945070400254,3.2116720071034095,3.261154190527215
2017-10-18,TEST_TICKER,1,0,0,65.5971393152025,68.50231056019085,65.49059171202816,68.21818542480469,10979700,up,0.2338784790911701,50.1381038933822,0.3157288811216274,3.2207662125562138,3.2116720071034095
2017-10-19,TEST_TICKER,0,0,0,67.8346323652854,68.63018183714406,67.13142669898987,68.5307388305664,9303700,up,0.35469043952636437,46.837286462747635,0.366045162173283,3.4023348510089804,3.4023348510089804
2017-10-20,TEST_TICKER,0,0,0,68.74380665020216,69.79506792209688,67.40132107208923,68.26079559326172,6882600,up,0.4334789487512323,51.923586080562146,0.3781751206043492,3.7591227153305127,3.7591227153305127
2017-10-23,TEST_TICKER,1,0,0,68.14003998310055,68.18976146740111,67.08877877601456,67.13140106201172,4483900,up,0.40558534636037,51.52871994087412,0.3398329926697218,4.11917427621615,4.11917427621615
2017-10-24,TEST_TICKER,0,0,0,66.7691408015582,66.86858376921317,64.47483708955176,65.12832641601562,10301100,up,0.1961621229423427,43.293719817511224,0.24347698138742435,4.383526081620474,4.383526081620474
2017-10-25,TEST_TICKER,0,0,0,65.19227765496598,65.40537291000693,64.44645510079755,65.18517303466797,6924800,up,-0.004215450841698498,40.70308092147355,0.18121165017388452,4.410177636799496,4.383526081620474
2017-10-26,TEST_TICKER,0,0,0,65.24909103711639,65.24909103711639,60.54683587700684,63.61537551879883,10307500,down,-0.3680468890702393,27.718612319772873,0.08321917175961137,4.01625896804466,4.01625896804466
2017-10-27,TEST_TICKER,0,0,0,65.84573391534177,67.4581406276592,64.46063160232471,65.29879760742188,9066300,down,-0.47726604017737895,21.20844642044723,0.07516325193280113,3.7153466635234835,3.7153466635234835
2017-10-30,TEST_TICKER,0,0,0,65.1354378632592,65.39114994795561,63.15367733571649,64.60980987548828,6526200,down,-0.655108793085466,16.742784901501715,0.03928659593489302,3.4141054604369288,3.4141054604369288
2017-10-31,TEST_TICKER,0,0,0,64.55299276860374,65.22068612948009,63.95633476723625,64.10549926757812,7065600,down,-0.7770472365518044,17.086076431648813,-0.0020346144286603547,2.9831747964590107,2.9831747964590107
2017-11-01,TEST_TICKER,1,1,0,64.48196182350013,66.30035427845951,64.11970208875097,65.66107940673828,7048800,down,-0.7858646071998869,17.927011232101044,0.021713924026174638,2.4167779331047683,2.4167779331047683
2017-11-02,TEST_TICKER,0,0,0,65.40536011980569,65.59003685754051,64.06287436559192,64.65242767333984,4981900,down,-0.8040103625467099,22.50236990312538,-0.0023009812457675865,1.9119737700997916,1.9119737700997916
2017-11-03,TEST_TICKER,0,0,0,64.85132381094286,65.74631076638144,64.5743032648447,65.56873321533203,3620800,down,-0.7447804325900913,28.40928802155353,0.012705578327760616,1.4110381744540064,1.4110381744540064
2017-11-06,TEST_TICKER,1,0,1,65.50482834517668,66.47085095796336,64.9365778367474,66.03045654296875,5633600,down,-0.6576092142723926,35.464804596845276,0.033650420324734365,1.101861912419011,1.101861912419011
2017-11-07,TEST_TICKER,1,0,1,66.0446596849046,67.96249549001203,66.03045044292539,66.74076080322266,7014000,down,-0.5139099970496286,41.04194252246787,0.06686422218356675,1.0222927420009995,1.101861912419011
2017-11-08,TEST_TICKER,0,0,0,66.98933715261626,68.45257949856743,66.65549057165053,67.98377227783203,6802600,down,-0.3565016034797903,37.86971465036197,0.1243293009131726,1.0858627029801795,1.0222927420009995
2017-11-09,TEST_TICKER,0,0,0,67.68546349892021,68.45259985963263,67.66415505877328,68.11164855957031,5187000,down,-0.19745568174043893,44.85227500274255,0.15864021093840378,1.2926525715467392,1.2926525715467392
2017-11-10,TEST_TICKER,0,0,0,67.72807836178993,68.14716420939905,66.45662241827027,67.78490447998047,6170100,down,-0.14137985616953408,56.93233940600031,0.16520779449221412,1.5310372361468154,1.5310372361468154
2017-11-13,TEST_TICKER,0,0,0,67.74229008584564,67.7778023465897,66.79757615841272,67.56471252441406,4035700,down,-0.11698240814514449,78.18474620402203,0.15867558329229145,1.7174186036704668,1.7174186036704668
2017-11-14,TEST_TICKER,0,0,0,67.2237529612397,67.41553973879095,66.14408390487466,67.30188751220703,4717300,down,-0.14681926677100154,85.49817376529822,0.14237865602218955,1.8140373109040695,1.7174186036704668
2017-11-15,TEST_TICKER,0,0,0,67.2166526271874,67.26637412467839,65.85996295608352,66.59868621826172,4745700,down,-0.2273274064745312,81.60641732615102,0.1059884120653477,1.7615362943012798,1.8140373109040695
2017-11-16,TEST_TICKER,0,0,0,67.08171127090725,67.60023479227367,66.25774866265662,67.10301971435547,4301600,down,-0.27805572559809555,82.1905692483208,0.09916817817629392,1.6934803660691102,1.7615362943012798
2017-11-17,TEST_TICKER,0,0,0,66.62710240282784,67.11721278131,66.46372866384243,66.49214172363281,3386400,down,-0.3502099581390574,86.01997333108733,0.07216723242963842,1.5903185710881331,1.6934803660691102
2017-11-20,TEST_TICKER,1,0,1,66.7123301665851,66.98935070059525,65.98071155526412,66.48503112792969,4352200,down,-0.43071277045046585,89.01628413177417,0.05500195227580713,1.3779368317896967,1.3779368317896967
2017-11-21,TEST_TICKER,1,0,0,66.5560604007538,67.7635909347542,66.4850304679859,67.25216674804688,4346200,down,-0.44455666684780404,85.2589648359311,0.068241082209959,1.1223952345158779,1.1223952345158779
2017-11-22,TEST_TICKER,0,0,0,67.2592888586263,67.76360855743988,66.92544212663641,67.10301971435547,2560700,down,-0.4374493454001378,86.72246795430533,0.0676977636550252,0.909412082517548,0.909412082517548
2017-11-24,TEST_TICKER,0,0,0,66.76915443563263,67.45815615167389,66.44951703422043,67.28057861328125,1932900,down,-0.4405312423409047,86.61362734942847,0.0710631485879837,0.6996877255297278,0.6996877255297278
2017-11-27,TEST_TICKER,0,0,0,67.2592553623554,67.92694307457727,67.08167786307301,67.77777862548828,3044600,down,-0.39873177793005965,82.7647197591711,0.08607279498143436,0.5844334372610831,0.6996877255297278
2017-11-28,TEST_TICKER,1,1,1,68.14714285876738,68.8219351883464,67.35869832841473,67.77777862548828,5105400,down,-0.35089749023216044,85.76186216926448,0.09163350586851218,0.6078958394418663,0.5844334372610831
2017-11-29,TEST_TICKER,0,0,0,68.01931853927286,68.43839903163642,67.50078961527217,68.06193542480469,4081400,down,-0.30859737036268875,86.67928813464965,0.10114784741077995,0.6750143758966374,0.6078958394418663
2017-11-30,TEST_TICKER,0,0,0,68.44548216463373,69.27654368702851,68.33893456501583,68.84325408935547,7889600,up,-0.22049666070347484,77.27657148664085,0.12837373091908916,0.791203497854994,0.6750143758966374
2017-12-01,TEST_TICKER,1,0,1,69.0350479164683,69.9797563343489,66.98225193610782,68.41707611083984,4823200,up,-0.21385604261045188,75.53399212897882,0.12602924050962377,1.0280178161877842,1.0280178161877842
2017-12-04,TEST_TICKER,1,1,1,68.45256916443117,68.65145507560186,67.23083523097165,67.63571166992188,4934400,up,-0.2504279387698709,67.70900761882808,0.0956356098738785,1.1457520964228394,1.0280178161877842
2017-12-05,TEST_TICKER,1,1,1,68.3886572519379,68.70119543782141,67.47946116853437,67.77069091796875,5553000,up,-0.2754195863155031,66.08738381282143,0.07948540321901564,1.260603004677236,1.1457520964228394
2017-12-06,TEST_TICKER,0,0,0,67.9766759616524,68.04060669012165,66.39268743708875,67.05327606201172,5114200,up,-0.3668982640205112,56.65155814212462,0.04278626853371968,1.245089954141335,1.260603004677236
2017-12-07,TEST_TICKER,0,0,0,66.79044889156907,67.17401694451125,65.98780053698201,66.93961334228516,4524500,up,-0.4707010735668362,45.517847817030926,0.015530238382919533,1.079432440952445,1.079432440952445
2017-12-08,TEST_TICKER,0,0,0,67.96248497428036,68.57335222315649,67.20955784302068,68.15426635742188,5297000,up,-0.4639825407964224,30.91093581727898,0.03756422632657654,0.9440309163137925,0.9440309163137925
2017-12-11,TEST_TICKER,1,0,1,68.46678687014284,69.12027083064658,68.02639267802819,68.52361297607422,4181100,up,-0.4144540745903198,27.142586340034438,0.059571236859799155,0.9301820737808839,0.9440309163137925
2017-12-12,TEST_TICKER,1,1,1,67.99088898719982,68.67989070547405,67.30899188787053,68.40287017822266,4195200,up,-0.4037856344568542,32.88389660091167,0.06676443333749109,0.9522018184414662,0.9301820737808839
2017-12-13,TEST_TICKER,0,0,0,68.61597181992835,70.22837918691215,68.61597181992835,69.1487045288086,6148700,up,-0.308259921181147,31.46377065977734,0.09425434825125002,1.071957566782885,0.9522018184414662
2017-12-14,TEST_TICKER,0,0,0,69.13448877169357,69.21262332237848,67.9411674930582,68.40287017822266,3985800,up,-0.28552105328822286,24.446361170630244,0.08331481582813108,1.2295274763816053,1.2295274763816053
2017-12-15,TEST_TICKER,0,0,0,68.80063856410308,69.52515250106366,68.6443694708357,69.21971893310547,11564700,up,-0.21884604306260247,23.55486319703191,0.10236581302326223,1.3856086983056883,1.3856086983056883
2017-12-18,TEST_TICKER,1,0,0,69.37600457275013,70.3917485020098,69.29077080644754,69.74536895751953,4768300,up,-0.12494294531540007,20.265090896625537,0.12728154122182353,1.5832543933955492,1.5832543933955492
2017-12-19,TEST_TICKER,1,1,1,69.90871337233317,70.00105714655211,69.39728927253321,69.55355834960938,2817700,up,-0.07065860181256411,29.389229166498346,0.13185242179531464,1.782203901903074,1.782203901903074
2017-12-20,TEST_TICKER,0,0,0,69.51095976348688,70.24968305535619,69.05636164837301,69.19132232666016,3411900,up,-0.0698852350380843,31.04611141526258,0.11951875752079753,1.9766103434969864,1.9766103434969864
2017-12-21,TEST_TICKER,0,0,0,69.48255515419625,69.85901875600611,69.41152520617815,69.5464859008789,2249500,up,-0.061906316953663776,42.310645158780424,0.12100944010789587,2.0938560023098916,1.9766103434969864
2017-12-22,TEST_TICKER,0,0,0,69.51096736550083,70.10052622337851,69.40441973516042,69.75957489013672,2835600,up,-0.056036024693430164,55.50285030874597,0.12473326223516876,2.182274131929148,2.0938560023098916
2017-12-26,TEST_TICKER,1,0,1,69.71695601024315,69.86612052075527,68.93561577550648,69.43283081054688,2363800,up,-0.09335604105732109,61.48066713425887,0.11221392802565816,2.2434160975135597,2.182274131929148
2017-12-27,TEST_TICKER,1,1,1,69.41860214978719,69.77375716751627,69.21261158919607,69.67430877685547,1927300,up,-0.11221509575609456,75.9989110636795,0.10969240620271871,2.24981354732067,2.2434160975135597
2017-12-28,TEST_TICKER,1,0,1,69.74532956757315,69.88738937733824,69.26941782446791,69.4612045288086,1870400,up,-0.14365825592809145,84.74365886627714,0.09744267056813007,2.2389056903118387,2.24981354732067
2017-12-29,TEST_TICKER,0,0,0,69.70982775400937,69.91581831846466,68.69408416748047,68.69408416748047,3214400,up,-0.2192175064209927,76.69262436899047,0.062159270721983566,2.2418799043048807,2.2389056903118387
2018-01-02,TEST_TICKER,0,0,0,68.99952963422865,70.24967705360449,68.72250910084941,69.90162658691406,4561300,up,-0.23719212603005557,70.73331218438675,0.07933585227694824,2.156256009401531,2.2418799043048807
2018-01-03,TEST_TICKER,0,0,0,70.00106876395252,71.10204626557349,69.63880906326756,70.99549865722656,4702300,up,-0.18007692347608728,57.42790076246917,0.12095657461784572,2.067981566971042,2.156256009401531
2018-01-04,TEST_TICKER,0,0,0,71.08074537654109,71.1162630561742,69.8590108987857,70.59062957763672,3579000,up,-0.14495753297839364,56.864584247696804,0.12759681053103758,2.040950013559396,2.067981566971042
2018-01-05,TEST_TICKER,1,0,0,70.56220603716379,71.88338331857281,70.00816500029605,71.8194580078125,4599300,up,-0.07004564509432498,47.95995300984023,0.1690472174600315,2.007285066639568,2.040950013559396
2018-01-08,TEST_TICKER,1,1,0,71.9402103833385,71.9402103833385,69.73825002488431,70.66875457763672,5582000,up,-0.06174161479780249,45.15106067731497,0.15009608269008248,2.084922047554059,2.007285066639568
2018-01-09,TEST_TICKER,1,1,1,70.66875966421699,71.49982670958808,70.10761396080308,71.20149230957031,4055400,up,-0.038814768879674943,41.51474498859171,0.1533720384206184,2.120505169604442,2.084922047554059
2018-01-10,TEST_TICKER,1,0,1,70.78239322384893,71.17306047584015,70.44854665375271,70.81080627441406,4608600,up,-0.0333071861340577,41.57228574295675,0.13739326348727912,2.117532459646739,2.120505169604442
2018-01-11,TEST_TICKER,0,0,0,71.08982492407156,71.17567006482653,70.5103429334297,71.01828002929688,4240900,up,-0.03031672661905649,51.29050934801386,0.13085874991353175,2.0789821143341243,2.117532459646739
2018-01-12,TEST_TICKER,0,0,0,71.06837748181796,71.99840678537855,70.58190699713101,71.78378295898438,4372600,up,-0.011804219823127404,45.52907485897346,0.14731604897132622,2.048934192491359,2.0789821143341243
2018-01-16,TEST_TICKER,1,0,1,71.72653346926104,73.68674236906067,71.54052657190356,73.32188415527344,8528600,up,0.08159972297556006,36.97272020671773,0.20200819062571743,2.114435501080976,2.048934192491359
2018-01-17,TEST_TICKER,1,1,0,73.68674682940758,75.00308997811811,73.36481662359081,74.65969848632812,5384900,up,0.2580668967941384,28.87775823229531,0.27092070554637443,2.3018183890854544,2.3018183890854544
2018-01-18,TEST_TICKER,0,0,0,74.60962469213047,75.01024994199533,74.00153123555427,74.26622772216797,6371200,up,0.3893574687636283,23.71137763387751,0.29140391174802105,2.586607359699073,2.586607359699073
2018-01-19,TEST_TICKER,0,0,0,74.63824195580841,75.02456150226787,74.08022665251464,74.86001586914062,4991300,up,0.4994005433695068,23.738384400040246,0.31749887424327766,2.8621740538344227,2.8621740538344227
2018-01-22,TEST_TICKER,0,0,0,74.90292616743382,76.21927464237672,74.73123043873997,76.18350219726562,4538100,up,0.6327263027483419,21.729357555373362,0.36843137924236224,3.1207213828188287,3.1207213828188287
2018-01-23,TEST_TICKER,1,1,0,75.95458279356038,76.52690924244236,75.13902115167474,75.38941192626953,5095300,up,0.6967126220318329,24.42406030358898,0.36237913743309635,3.433248702497721,3.433248702497721
2018-01-24,TEST_TICKER,0,0,0,75.30356292175622,75.99750693158876,74.47369015920329,75.48241424560547,4436500,up,0.6866978131784345,31.483723328763396,0.35403308941713146,3.681864263150004,3.681864263150004
2018-01-25,TEST_TICKER,0,0,0,75.79720171770822,77.5284869743222,75.64696723517129,77.47840881347656,6327500,up,0.7516149187833401,31.43180016247124,0.404894301264981,3.8414860993984803,3.8414860993984803
2018-01-26,TEST_TICKER,0,0,0,81.91390855785741,90.04091337194949,81.19850324294163,88.14508819580078,19614500,up,1.3769980541701017,28.66281102849372,0.770563656659189,4.434091097936005,4.434091097936005
2018-01-29,TEST_TICKER,0,0,0,86.92175931308876,88.81758478479051,85.11894004001542,87.50123596191406,10182700,up,1.9141442518601046,28.72275653218949,0.9368585276961392,5.503448995193892,5.503448995193892
2018-01-30,TEST_TICKER,0,0,0,85.43371224394191,86.8859843443036,82.89402632841855,82.90117645263672,11851400,up,2.039725573806022,25.249201259505615,0.868510051703152,6.7751518891028155,6.7751518891028155
2018-01-31,TEST_TICKER,0,0,0,83.13726492369001,83.34473315475664,79.61747149439698,80.28279876708984,15744800,up,1.8442551471408608,21.15941894654119,0.7297210098014537,7.349923016831568,7.349923016831568
2018-02-01,TEST_TICKER,0,0,0,80.2970943072628,84.08158923317298,80.2899441836595,83.23025512695312,9943500,up,1.7342420663653746,17.70441889888795,0.7271890552096401,7.5265532689438,7.5265532689438
2018-02-02,TEST_TICKER,0,0,0,82.62931168114179,84.36774676860186,82.21437529955,82.39322662353516,7184400,up,1.6103727543341897,20.050426940926087,0.6724648662326217,7.416328213664642,7.5265532689438
2018-02-05,TEST_TICKER,0,0,0,80.84079514020607,82.65792517266696,78.26533727160891,78.34403228759766,9827800,down,1.1565957498884671,16.632098507984274,0.48698879445358906,7.025062079835109,7.025062079835109
2018-02-06,TEST_TICKER,0,0,0,75.05317537093292,81.2128102063634,72.25593792636619,79.55307006835938,14107800,down,0.5434644480128172,16.77401648434836,0.40311044855749095,6.535376058418066,6.535376058418066
2018-02-07,TEST_TICKER,1,1,1,79.78200709978736,83.59511915796033,79.68185078132326,81.28436279296875,10030800,down,0.30839063652740606,19.347843427540546,0.38994401283947105,6.205819679401628,6.205819679401628
