time,stock_name,bias_index,into,inth,intl,intc,v,STX,ImpulseHisto,psi,smooth_velocity,macd,b5,rel_vol
2023-12-11,AAPL,-0.1564919138125189,325.26278305028615,332.2297422274282,325.2530999320163,332.152099609375,1814100,up,1.9023569118413661,73.13793409939721,0.30313810566398824,8.094075144849853,8.094075144849853,0.9995173489897387
2023-12-12,AAPL,-0.1314414521194387,331.7833671189926,333.0642037932597,331.0750485068765,333.03509521484375,1935300,up,2.0319187414429187,67.32578866453034,0.3166033457604514,7.173072939511542,7.173072939511542,1.0678012112009605
2023-12-13,AAPL,-0.2116696855746412,333.2097287263676,334.9563321731359,329.7844813281149,333.442626953125,2461000,up,2.0462204013471013,63.373059067779266,0.3171624411911315,6.84213423960523,7.173072939511542,1.3577631390203801
2023-12-14,AAPL,0.449392508523649,332.5692839469359,335.1406696822976,330.6286333463479,332.5596008300781,2551300,up,1.998509840007424,60.34224822104191,0.2980321660486558,6.594190473059427,6.84213423960523,1.401435877153953
2023-12-15,AAPL,-0.2282903272936391,328.39691992236993,336.6640813976056,326.271904997443,333.9374694824219,3880200,up,1.8051844677507152,56.16556284429009,0.29092491803563947,6.718392291424323,6.594190473059427,2.0904155079286237
2023-12-18,AAPL,-0.1365169868901337,332.49168014013947,333.77251667879653,330.5316336396945,331.7057189941406,3208000,up,1.6165116873626815,51.89342788503947,0.25445720881037276,6.76663874444705,6.718392291424323,1.7141183938582412
2023-12-19,AAPL,0.9910219360317328,322.85639821057924,334.5682039077135,322.16744581923155,331.3758544921875,3252800,up,1.1112756794220218,47.411099328422765,0.22135695253414325,5.994412233709738,5.994412233709738,1.7044466102849478
2023-12-20,AAPL,-0.0808372001975916,335.3057078033993,336.3439632893838,329.14413439751286,329.425537109375,3406200,up,0.8025337815067122,43.07511036139718,0.17428741457074273,5.227372641396528,5.227372641396528,1.757175313084874
2023-12-21,AAPL,-0.0914732732997074,330.0755918709421,339.12871448147683,330.0755918709421,338.4009704589844,3304200,up,0.8288789350928472,30.318469873237376,0.22859207566725145,3.9242029903491584,3.9242029903491584,1.669988921325236
2023-12-22,AAPL,-0.0532005076587103,339.61389431834954,344.290869912695,337.5859177600006,343.9318542480469,2313900,up,1.2623869926662223,21.831504500158477,0.3040723362384415,2.961822155094694,2.961822155094694,1.1692599689531387
2023-12-26,AAPL,-0.0164035017764858,343.63106052728347,344.39759629308463,341.07909991935844,342.9421081542969,1535700,up,1.6518266054276047,19.35470922968754,0.3292256442799131,2.7027148178748917,2.961822155094694,0.7770943139588545
2023-12-27,AAPL,-0.0220842253783789,343.9803402612426,344.83423131631,341.1955112148159,343.3205261230469,1309700,up,1.9263742486791529,22.89619810085195,0.3401720587371012,3.082612746897553,2.7027148178748917,0.6639561587168009
2023-12-28,AAPL,0.0402275086937674,343.6310553293722,343.9803582636462,340.82680067730814,341.1567077636719,1300800,up,1.9859881663937884,27.655873499188036,0.31685217523848574,3.6239362861541053,3.082612746897553,0.6612907981548116
2023-12-29,AAPL,0.0759516971663585,341.3507782907781,342.4375379930083,339.0607949650951,340.49688720703125,1233500,up,1.8508479538955136,37.72521462598678,0.2884141673519104,3.946179630761719,3.6239362861541053,0.6279731358845283
2024-01-02,AAPL,0.164604665057533,337.8576077894966,339.904980196376,335.0436700152918,336.62530517578125,2319500,up,1.3718745807525856,29.329436023115736,0.225009563489704,3.9165575545304705,3.946179630761719,1.1697206992403246
2024-01-03,AAPL,0.1300245711768229,332.365581211127,333.5687753150388,327.5139538734397,327.89239501953125,3060900,up,0.28198210352473296,23.369922347797555,0.09591960917806258,3.465279904005115,3.9165575545304705,1.533166771519132
2024-01-04,AAPL,0.1585908845129519,327.89239232939343,329.7165793193317,326.54362572683016,327.0870056152344,2750600,up,-0.7688160134326338,23.03084144640711,0.008049935769796237,2.308842569242529,2.308842569242529,1.3582069653411812
2024-01-05,AAPL,0.2655172360711245,327.969974154978,329.66804354779225,325.5829820427193,326.63092041015625,1510800,up,-1.6870202897715671,26.82620003782413,-0.05392689114027252,0.7650045631377793,0.7650045631377793,0.748512932507994
2024-01-08,AAPL,0.1957698985838811,325.0590275495672,330.3667089749305,325.0590275495672,330.2502746582031,1909500,up,-2.2677280597245684,32.72336191617215,-0.059070930619408865,-1.0809018329965738,-1.0809018329965738,0.9485399092143735
2024-01-09,AAPL,0.1066547445624557,329.2022973767744,332.5887532574603,327.99910332159806,332.57904052734375,1625900,up,-2.464025464588733,34.617675617686814,-0.043805892737156765,-2.6990912680190036,-2.6990912680190036,0.8163123907374475
2024-01-10,AAPL,-0.3432290007667893,334.3547448949095,335.37360442836723,332.6081708546734,335.0824890136719,1569100,up,-2.270839229350866,28.713195667393183,-0.013034977582930747,-3.7777276666218427,-3.7777276666218427,0.7870930977989885
2024-01-11,AAPL,0.0215841515531071,333.30677874891876,338.09047591928385,332.8701204690839,337.6441345214844,1785800,up,-1.9118185884254473,25.7511955468569,0.02849069269850646,-4.433273469327503,-4.433273469327503,0.896313160515242
2024-01-12,AAPL,0.0445838321840275,339.6139256014425,347.0466224980436,338.3621974128701,345.7560729980469,2405900,up,-1.03524021691522,22.945966047109128,0.1306350367149905,-4.2351823861209255,-4.433273469327503,1.2020881028302708
2024-01-16,AAPL,-0.013614115280955,341.91355920672095,345.90161203098774,340.69093971706553,344.03857421875,2097500,up,-0.2927678858794014,26.945282545867745,0.169636540894098,-3.5777681606141414,-3.5777681606141414,1.0466963816991064
2024-01-17,AAPL,-0.3254662078915473,342.61674604147845,347.9924905830587,342.61674604147845,344.4086608886719,1917100,up,0.3329589252537062,36.25768342902788,0.1945757607933502,-2.235925273217333,-2.235925273217333,0.9589287768668624
2024-01-18,AAPL,0.044186819097292,346.7167246505809,350.37848048121106,345.88896002982,350.15447998046875,2064100,up,1.0520153172143285,37.39673792687819,0.2613978296824209,-0.7635916358760824,-0.7635916358760824,1.0333002933549595
2024-01-19,AAPL,0.0258021590863901,352.0827137611611,355.28674977671903,350.70955546877906,354.3907775878906,2506500,up,1.8294014375536634,41.48220333503691,0.3342796348143297,0.9431380583552595,0.9431380583552595,1.2413418080355152
2024-01-22,AAPL,-0.0237730060568882,354.4882388769903,359.0167227977417,354.0013044829285,357.6143493652344,2302500,up,2.536845630409731,43.28117798501761,0.3999165352349562,2.8605979248147833,2.8605979248147833,1.135339354288994
2024-01-23,AAPL,-0.1167897687373203,357.76033595133526,360.3313631867528,356.0853105780966,360.19500732421875,1693100,up,3.095501167523917,36.14932575053777,0.45363477679165953,4.750965405691602,4.750965405691602,0.8358552323026871
2024-01-24,AAPL,-0.1013368295412894,361.3052619039445,362.51284949529,358.21808526850896,359.2601318359375,2250100,up,3.42377300385213,32.96820427673272,0.4670438082652293,6.73231963187385,6.73231963187385,1.103480271140026
2024-01-25,AAPL,0.704424782403348,362.6492382564528,365.91170440840614,360.4482854415615,362.2207336425781,2227400,up,3.6891334716644586,33.43137241790672,0.49386970113607237,8.571035290258806,8.571035290258806,1.0839077126111694
2024-01-26,AAPL,-0.1367192855015274,362.20123789205553,364.3632274630114,360.14635960591266,361.3734436035156,1404800,up,3.6937722770511456,46.2028457303526,0.4904630510056077,10.228937234594525,10.228937234594525,0.6839018234785521
2024-01-29,AAPL,-0.084385361354654,360.83780710473127,365.6195058169332,360.409302514465,363.5938720703125,1683100,up,3.611573968119089,56.80676439915166,0.4982969623616955,11.512480511576427,11.512480511576427,0.820510470515053
2024-01-30,AAPL,-0.1076409967969453,364.22686931062486,365.4442051037754,361.28579673361367,361.597412109375,1849500,up,3.3233685725222557,73.25349224678635,0.4717709745582375,12.651520336827275,12.651520336827275,0.9060260653338115
2024-01-31,AAPL,-0.1222829761401022,361.30530920978697,362.98036466231355,353.9428637770836,354.3713684082031,2320100,up,2.4363206669216453,67.31025372625402,0.3779478134690429,13.847736085405984,13.847736085405984,1.1345831466894094
2024-02-01,AAPL,-0.1205734216976046,354.48824487848793,361.5098306381021,353.9526289239987,361.2176818847656,1500000,up,1.8227466049719148,56.751381350407094,0.3759632340205744,14.053092263019437,13.847736085405984,0.7339765577673804
