time,stock_name,bias_index,into,inth,intl,intc,v,STX,ImpulseHisto,psi,smooth_velocity,macd,b5,rel_vol
2018-07-02,A,-0.1015497262315097,66.54240249669616,67.43869781292968,66.39061188216759,67.30136108398438,3854500,down,-0.9686466246277488,38.44634857880122,-0.43886258487873625,-2.554297884800988,-2.3838823358677246,0.42712605609673826
2018-07-03,A,-0.065082861617716,67.64109717221497,68.21212225928214,67.30860259898213,67.66278076171875,2452400,down,-0.83227918131771,44.88517820145596,-0.3813537269182001,-2.632353285074629,-2.554297884800988,0.2731264875002645
2018-07-05,A,-0.0583488307847893,68.2771742029414,68.71086254442052,67.90853663109323,68.29163360595703,4744000,down,-0.6491960712060347,45.03362137167158,-0.3050570104186756,-2.5705294220010586,-2.632353285074629,0.5302748486972945
2018-07-06,A,0.0455491871630673,68.81204644404902,70.16371367065892,68.63857223525089,70.05529022216797,5867400,down,-0.3729957994693285,43.02695116585458,-0.1644695860331333,-2.4195835634812823,-2.5705294220010586,0.6552901664258777
2018-07-09,A,-0.0119437803824649,70.8214849630796,71.08892324365252,70.05529656840869,70.14203643798828,5953100,down,-0.1016788066691765,42.48863358781307,-0.07045930460269827,-2.079086042895156,-2.079086042895156,0.6748727762051543
2018-07-10,A,-0.0021751859797309,70.1926169314709,71.52259486668984,69.8818060313379,71.44308471679688,5119900,up,0.16667789862267068,43.134613222538334,0.05570187683173357,-1.7055244522230737,-1.7055244522230737,0.581733043854893
2018-07-11,A,0.0506468806634155,69.5782274993557,70.4745172515829,68.57351430996628,68.63856506347656,6230000,up,0.2306938910704146,37.722368997618624,0.0026129338380590063,-1.1478319951570626,-1.1478319951570626,0.709831727723589
2018-07-12,A,0.0664978744081941,69.31033287050514,69.8579808967973,68.71157125126426,69.81417083740234,4672000,up,0.282351378687423,33.91295863256582,0.0372816956804229,-0.764074011677593,-0.764074011677593,0.5412445241276661
2018-07-13,A,0.0710822729018986,69.3395843438881,70.72696131658586,69.3249828387084,70.55901336669922,3712400,up,0.3657217854320547,34.506478600819094,0.09359706826566332,-0.44540548771180966,-0.44540548771180966,0.4340113172156965
2018-07-16,A,0.1469117241898035,70.65391935423415,70.69772942629642,69.55862298495401,70.2815170288086,3783500,up,0.4021308275198565,39.359688591664465,0.11424115203660402,-0.14007013637220211,-0.14007013637220211,0.4464109784417773
2018-07-17,A,0.1293201500925685,70.29614742426979,70.95332663016319,69.6097652056413,69.66818237304688,5107500,up,0.3993241166041974,44.758497968818084,0.09977778268733095,0.1763744427045708,0.1763744427045708,0.6027945591167085
2018-07-18,A,0.1363980522351642,69.56592479700365,69.68275909025179,68.87954282255083,68.93065643310547,5521900,up,0.3079771369590736,47.79013293369799,0.05849636114798261,0.41433861249512915,0.41433861249512915,0.6526726020525637
2018-07-19,A,0.0921255116656219,68.06902377750326,68.11283385247678,64.08214539690553,65.6812744140625,19747200,down,0.03978583141421499,47.809944209242914,-0.11763666706996263,0.3795174444219924,0.41433861249512915,2.2690185074750344
2018-07-20,A,0.000632587464818,64.77583212907508,65.45491615871973,63.35194895609404,64.921875,11791900,down,-0.28036443993534643,38.580107552138244,-0.24996139357612585,0.02265715283232339,0.02265715283232339,1.3361175394561393
2018-07-23,A,-0.0358007983157484,65.11173041516768,65.71049233247484,64.72472650862319,65.27967834472656,6316800,down,-0.47954361171195603,32.17957761347775,-0.30679871514498297,-0.4425589964597947,-0.4425589964597947,0.7142115756818014
2018-07-24,A,-0.035303959989535,66.09019010609408,66.89340639772176,65.53523833856559,66.84229278564453,7965000,down,-0.5253411265953867,27.679321273444184,-0.2619977059795983,-0.957486835503417,-0.957486835503417,0.8973070648990149
2018-07-25,A,0.0579288577720492,66.50641335627758,68.28079413694196,66.50641335627758,67.99601745605469,7494300,down,-0.4477590726519023,23.130269113823392,-0.1790710561797177,-1.3942273413625088,-1.3942273413625088,0.8461431462439025
2018-07-26,A,-0.1286543426437676,68.6020703046244,69.04749133832871,67.57249446526772,68.59477233886719,6812400,down,-0.3014069772522434,22.017129731700262,-0.09984682970035459,-1.562375325905009,-1.3942273413625088,0.7718989093885588
2018-07-27,A,-0.0917868991470543,66.69624696957231,67.37533096916353,64.81963933622369,66.12669372558594,12905800,down,-0.3087192471794964,22.31074426001673,-0.16995428306066795,-1.6738771659825034,-1.562375325905009,1.4472133478512934
2018-07-30,A,-0.0477813312690299,66.2070274671244,66.84230150376995,65.26507171801548,66.77658081054688,6466000,down,-0.2735635504957925,29.478706491062997,-0.17122253866543405,-1.8515272178283908,-1.8515272178283908,0.7254611042446992
2018-07-31,A,-0.1209693721725351,66.92261440548639,67.63820496851112,66.68895138497298,67.34613037109375,8691800,down,-0.1631344725495123,40.700965019001984,-0.14239618005955196,-1.878835852867823,-1.8515272178283908,0.9678818845133998
2018-08-01,A,-0.1402826705599709,67.38994607337999,68.98908081130268,67.38264253654498,68.57286834716797,5330400,down,0.017689334762112097,46.92611160228042,-0.0642609684946451,-1.7715714004291527,-1.878835852867823,0.5941885364774286
2018-08-02,A,-0.1483926867768227,68.33189303299909,69.99674267666069,68.20776077750772,69.4563980102539,6023200,down,0.21480726708828968,50.69363222360534,0.024468149959615163,-1.5159470434951317,-1.5159470434951317,0.6765954282404677
2018-08-03,A,-0.1781730327710222,69.28845349105242,70.71964019439856,69.23733987918169,70.48597717285156,4876100,up,0.4183045115495849,45.22943120148906,0.12641586210899605,-1.1645594617706791,-1.1645594617706791,0.557688718174881
2018-08-06,A,-0.1864215237121109,70.2888158987933,71.23077138236428,69.9091100629066,70.87297058105469,5134200,up,0.6000644405979707,49.52058796978345,0.20475665814600613,-0.716977649200004,-0.716977649200004,0.5981962533913749
2018-08-07,A,-0.2249151871138905,71.04822478057194,71.8149288756063,68.44871768002592,68.68238067626953,8890900,up,0.6717757229573336,44.308684026201554,0.146942912965525,-0.04772740717467627,-0.04772740717467627,1.0770861191584895
2018-08-08,A,-0.1429260723082695,68.28809033940001,68.69700486293056,67.8134662641598,68.44143676757812,4535100,up,0.6077351289715551,39.39238903046531,0.10578091763173894,0.40606668683530245,0.40606668683530245,0.578796675700035
2018-08-09,A,-0.0840502088859615,68.7846284296479,70.20121390106844,68.2515871716785,69.71198272705078,6176100,up,0.6245474364468007,42.18116560457849,0.14070347980498618,0.7223471127122991,0.7223471127122991,0.8421822858769845
2018-08-10,A,-0.0424386064823093,69.62431921269571,70.63929312731618,69.59511064891967,69.95291137695312,4446800,up,0.6415879162692812,49.13529161288557,0.1682381450776617,1.0237170708880825,1.0237170708880825,0.6312741636128393
