time,stock_name,bias_index,log_returns,dbscan_cluster
2022-09-28,A,0.046333150363346,0.020117860226670347,0.0
2022-09-29,A,0.0406378681123942,-0.013086932002129075,0.0
2022-09-30,A,-0.036484582333289,-0.06147864244043439,0.0
2022-10-03,A,-0.0053615742165005,0.030164100415849757,0.0
2022-10-04,A,0.0514204539507742,0.026186865012166397,0.0
2022-10-06,A,0.0215577364078121,-0.021438084074956006,0.0
2022-09-27,A,0.0532698902187496,0.003605451011254,0.0
2022-10-07,A,0.0800115257256689,-0.010965611848975702,0.0
2022-10-10,A,0.078605672908909,-0.003248416999835932,0.0
2022-10-11,A,0.1108419407430255,0.02287284324855257,0.0
2022-10-12,A,0.1797246892822857,-0.010870741175487274,0.0
2022-10-13,A,0.159887320962969,0.03090942912570874,0.0
2022-10-05,A,-0.0215266664539246,0.009392980657062974,0.0
2022-09-26,A,0.0425687059255165,-0.01301630208653131,0.0
2022-09-23,A,0.0753972831461292,0.00034959293647873144,0.0
2022-09-22,A,0.0862094666458705,0.019060314185229847,0.0
2022-08-31,A,0.0462143689330176,-0.008073807420815048,0.0
2016-03-31,A,-0.0994463791168185,0.002103108188078582,0.0
2022-09-02,A,-0.0863643908877296,-0.015797542655076165,0.0
2022-09-06,A,0.1179310077526874,0.009566698944746562,0.0
2022-09-07,A,0.1116140383045887,0.0081072552042569,0.0
2022-09-08,A,0.1199585383761595,0.012964365335653738,0.0
2022-09-09,A,0.1128612670813555,0.006384385321948654,0.0
2022-09-12,A,0.2287848961935685,0.0057816148567624535,0.0
2022-09-13,A,0.2195344202675333,-0.026428934664657518,0.0
2022-09-14,A,0.1154823379915002,0.007336196978012398,0.0
2022-09-15,A,0.1907470520590912,0.020988917029209218,0.0
2022-09-16,A,0.2106529022937788,0.010817799878320211,0.0
2022-09-19,A,0.1147037095911734,-0.009765590160644854,0.0
2022-09-20,A,0.1385551344201314,-0.006258086313802748,0.0
2022-09-21,A,0.1069137670905785,-0.010351769892413161,0.0
2022-10-14,A,0.1406081611094953,0.0001397695401551177,0.0
2022-10-17,A,0.1145770388585391,0.010231557951198888,0.0
2022-10-18,A,0.1193022741348094,0.0013148119159401169,0.0
2022-10-19,A,0.1295464206978797,-0.01021828327606495,0.0
2022-11-16,A,-0.0342078162129819,-0.007674589313547911,0.0
2022-11-17,A,0.020880764799624,0.0019078348943251467,0.0
2022-11-18,A,0.0134700263088785,0.01836322924388253,0.0
2022-11-21,A,0.0060056064729766,0.013650482149918616,0.0
2022-11-22,A,0.0967067276222345,0.016914050372651427,0.0
2022-11-23,A,0.1351547801525653,-0.002506562787683527,0.0
2022-11-15,A,-0.0561953811437838,0.00853093120659231,0.0
2022-11-25,A,0.1588964551378854,0.0014419771751311447,0.0
2022-11-29,A,0.1634280745462746,-0.0014527082315915342,0.0
2022-11-30,A,0.0704633636725492,0.018661704255306298,0.0
2022-12-01,A,-0.2134770298015695,0.002787962525792461,0.0
2022-12-02,A,0.103893645459056,0.0124812274429591,0.0
2022-12-05,A,0.2047871597671002,0.0017097460393302644,0.0
2022-12-06,A,0.2638852699251045,-0.0013430959982092595,0.0
2016-03-30,A,0.0176019193743377,-0.0008769162409668581,0.0
2022-11-14,A,0.0702776999075869,0.01046697105441148,0.0
2022-11-11,A,0.1275771025897654,0.0029344665472434174,0.0
2022-11-10,A,0.0652314511215476,0.01412568570063337,0.0
2022-10-20,A,0.08109056602457,-0.0013980284970218622,0.0
2022-10-21,A,0.0170729624519322,0.028485759013186836,0.0
2022-10-24,A,-0.0430402663192193,0.025710292545599003,0.0
2022-10-25,A,0.024307815610001,-0.007116301986429212,0.0
2022-10-26,A,0.04661607476739,0.01779547101383531,0.0
2022-10-27,A,0.0620272971451249,0.006470444631298012,0.0
2022-10-28,A,0.0271387428068693,-0.03912705307200813,0.0
2022-10-31,A,0.0165232017251493,-0.008230911063886204,0.0
2022-11-01,A,-0.0076305616386696,0.003477489237520897,0.0
2022-11-02,A,-0.0327693884893382,-0.016402124017455288,0.0
2022-11-03,A,-0.0117806106731603,-0.000692459248140088,0.0
2022-11-04,A,0.0237414334579169,0.005937263605167361,0.0
2022-11-07,A,0.0524655031998497,0.01922489314272837,0.0
2022-11-08,A,0.0306669215804459,0.0028992131072905327,0.0
2022-11-09,A,0.1241439466162934,-0.0061456402988561655,0.0
2022-08-30,A,0.0170983904840193,-0.0011797372123058343,0.0
2022-08-29,A,0.0531018764312324,-0.0047046384950345166,0.0
2022-08-26,A,-0.0073605393122931,-0.021620122991542996,0.0
2022-08-25,A,0.0284288982679373,0.010243743173000534,0.0
2022-06-13,A,0.0459478452607542,-0.026751289136533327,0.0
2022-06-14,A,0.0622480440933583,-0.01299444728718612,0.0
2022-06-15,A,0.0606683718825976,0.0034091019047813426,0.0
2022-06-16,A,0.1150312784422866,0.00764679791996889,0.0
2022-06-17,A,0.2219317107730227,-0.006271699200901572,0.0
2022-06-21,A,0.2767444162216987,0.036845247981752705,0.0
2022-06-10,A,0.0004241398250927,-0.015452887364042765,0.0
2022-06-22,A,0.2732514608998668,0.028108988315166818,0.0
2022-06-24,A,0.232045246749073,0.019153274539572548,0.0
2022-06-27,A,0.2432689748486778,0.005237747408093201,0.0
2022-06-28,A,0.1822824760788757,-0.004253478146789452,0.0
2022-06-29,A,0.1911432749187089,0.01076226119813006,0.0
2022-06-30,A,0.2220441941815027,-0.0063783886341231225,0.0
2022-07-01,A,0.2240388714267612,0.00416999203214174,0.0
2022-06-23,A,0.2065321531260879,0.0127266929413123,0.0
2022-06-09,A,0.055678652162284,-0.025927756773439184,0.0
2022-06-08,A,0.0699787192648727,0.0007373445792654194,0.0
2022-06-07,A,0.0752464657567698,0.017655492823852488,0.0
2022-05-16,A,0.1655693448583285,0.012752139936440478,0.0
2022-05-17,A,0.2140998290993255,-0.004448168779237405,0.0
2022-05-18,A,0.2229689513892551,-0.015299323192801778,0.0
2022-05-19,A,0.1393855980777322,-0.004668469419228308,0.0
2022-05-20,A,0.1460277376823318,-0.0046908262638096,0.0
2022-05-23,A,0.1426503946503428,-0.019931078444609937,0.0
2022-05-24,A,0.1348935290749172,0.007269497645278636,0.0
2022-05-25,A,0.1306619258029317,0.018933041609558155,0.0
2022-05-26,A,0.1146602921370637,-0.009189413737022855,0.0
2022-05-27,A,0.1516113462468983,-0.0037926372159134496,0.0
2022-05-31,A,0.0846702207495927,-0.017689108459835557,0.0
2022-06-01,A,0.1236610475757518,-0.009202598092101904,0.0
2022-06-02,A,0.1304191598266661,0.004986829156239964,0.0
2022-06-03,A,0.0537198391134903,0.0028577577268808405,0.0
2022-06-06,A,0.0705606016967585,-0.004358260139591816,0.0
2022-07-05,A,0.2494521379953825,0.0008449795016552644,0.0
2022-12-07,A,0.2500282058986583,0.010209321756875694,0.0
2022-07-06,A,0.3031756855791116,-0.009136733165081698,0.0
2022-07-08,A,0.1455671329632442,0.005576680451618538,0.0
2022-08-05,A,0.0964593473330786,-0.0063545714606091964,0.0
2022-08-08,A,0.0885174085302294,0.0165242788584611,0.0
2022-08-09,A,0.054942133816297,-0.0006413487821052541,0.0
2022-08-10,A,0.110460126683306,0.004907911140742459,0.0
2022-08-11,A,0.1078580142456428,0.00805578563847297,0.0
2022-08-12,A,0.1479855085446192,0.003653209528657078,0.0
2022-08-04,A,0.1587565575914601,-0.01627931680208832,0.0
2022-08-15,A,0.1004109436187871,-0.0021761168519193546,0.0
2022-08-17,A,0.0801591856243957,-0.007817264364352464,0.0
2022-08-18,A,0.0088656246049323,-0.0010612903897085518,0.0
2022-08-19,A,0.0043294245802638,0.003955867255525126,0.0
2022-08-22,A,-0.0283262671171896,-0.010702450796635244,0.0
2022-08-23,A,-0.0382316425025538,-0.009449822003709817,0.0
2022-08-24,A,0.0318799505492032,-0.008016682675153281,0.0
2022-08-16,A,0.1026757827440465,0.001825697621322977,0.0
2022-08-03,A,0.141593010632985,0.005753305168867061,0.0
2022-08-02,A,0.091484713396145,0.0012114864855701391,0.0
2022-08-01,A,0.1060830080539724,-0.02319194767051953,0.0
2022-07-11,A,0.0313747890663497,0.002482680108361897,0.0
2022-07-12,A,0.0569948381144759,-0.005037598855222448,0.0
2022-07-13,A,0.0445425388687241,-0.002035405945250945,0.0
2022-07-14,A,0.0019108769447153,-0.001992097050349174,0.0
2022-07-15,A,-0.0035037169273392,0.020917743693931578,0.0
2022-07-18,A,0.0144297181813343,-0.026717564116986902,0.0
2022-07-19,A,0.0445059674077775,0.0011359113028738207,0.0
2022-07-20,A,0.0299562147135165,-0.013784987573732125,0.0
2022-07-21,A,-0.3076062266393446,0.000406229904456323,0.0
2022-07-22,A,-0.008245125686013,0.004861351105992614,0.0
2022-07-25,A,-0.0818982951727111,0.011717818947438395,0.0
2022-07-26,A,-0.0712461300966549,0.004317601141716076,0.0
2022-07-27,A,-0.078540842318807,0.0018542864256027613,0.0
2022-07-28,A,0.0407096369609819,-0.009305319064381699,0.0
2022-07-29,A,0.1167502812115849,-0.04256281625185486,0.0
2022-07-07,A,0.2637543097694351,-0.003480785681646362,0.0
2022-12-08,A,0.2206648784299979,0.0035606715089602555,0.0
2022-12-09,A,0.2271309841800031,-0.01780951206593119,0.0
2022-12-12,A,0.2536372875095679,0.0137648767283261,0.0
2023-05-01,A,0.1191571883671497,0.01699355492200086,0.0
2023-05-02,A,0.1265697227677777,-0.013690509998352956,0.0
2023-05-03,A,0.0518715531871285,-0.015754648483328963,0.0
2023-05-04,A,0.0611503360843449,-0.012744383367791687,0.0
2023-05-05,A,-0.0280700199353073,0.004536435874529792,0.0
2023-05-08,A,-0.0268155383527995,-0.0039257391367830885,0.0
2023-04-28,A,0.0396506513636448,0.015000837420046688,0.0
2023-05-09,A,-0.0481272495479995,-0.004213733756696946,0.0
2023-05-11,A,0.0220140426337246,0.001160434454430428,0.0
2023-05-12,A,0.0429024546919451,0.0038130913235006002,0.0
2023-05-15,A,-0.0055138577055732,-0.003813091323500697,0.0
2023-05-16,A,0.0494615029906286,-0.022768943632602824,0.0
2023-05-17,A,-0.0572448696914821,0.0004186187543661978,0.0
2023-05-18,A,-0.0266512296365005,0.0006277745494206126,0.0
2023-05-10,A,-0.0295794390659238,-0.0027962182307924473,0.0
2016-03-22,A,0.1512589930162657,0.026254801352856426,0.0
2023-04-26,A,-0.2243314608578113,-0.0189782563937591,0.0
2023-04-25,A,0.170470710757684,0.004985158185217536,0.0
2023-04-03,A,-0.1593571256682231,0.006566763027736157,0.0
2023-04-04,A,-0.102860890840824,-0.003997406985535039,0.0
2023-04-05,A,-0.1005147895313389,0.006363548521147464,0.0
2023-04-06,A,-0.0827469717643082,0.004653315263255701,0.0
2023-04-10,A,-0.02322014366313,-0.001672787982155147,0.0
2023-04-11,A,-0.0646632451314164,0.0006197961103781768,0.0
2023-04-12,A,-0.02440356545704,0.006054320022898418,0.0
2023-04-13,A,0.0159221427387424,0.011187949243350202,0.0
2023-04-14,A,0.0591803154680636,-0.006784468119446459,0.0
2023-04-17,A,0.1285085371753954,-0.0025403766301185984,0.0
2023-04-18,A,0.1162624151846788,-0.00991371085558445,0.0
2016-03-23,A,0.125517384235598,-0.02002551105321628,0.0
2023-04-20,A,0.1668636372196657,0.003282377652884392,0.0
2023-04-21,A,0.1168630449934069,0.004133734982795955,0.0
2023-04-24,A,0.1767552993282027,0.010230238131536395,0.0
2023-05-19,A,-0.0290688928952219,0.011575041737945558,0.0
2023-03-31,A,-0.1181678751890686,0.009139899456751014,0.0
2023-05-22,A,-0.0116089755123416,-0.0014479672255039808,0.0
2023-05-24,A,-0.0232172759717357,-0.009659221122493997,0.0
2023-06-23,A,0.1092688863058546,-0.01090272633049346,0.0
2023-06-26,A,0.0859265151627143,-0.007162124561730735,0.0
2023-06-27,A,0.1016870385912622,-0.017567135012622862,0.0
2023-06-28,A,0.0611695292504789,-0.0006791754122264645,0.0
2023-06-29,A,0.0248424697867656,0.005418900026301148,0.0
2023-06-30,A,-0.0146418890415815,0.011195778122610906,0.0
2016-03-18,A,0.0765953745927299,0.02234408905147293,0.0
2023-07-03,A,0.0036779011243411,0.002076178130199089,0.0
2023-07-06,A,0.0973909024757736,-0.0026922466068290763,0.0
2023-07-07,A,0.1001456043864707,-0.012832393665348284,0.0
2023-07-10,A,0.1285857755640999,-0.007481741293154147,0.0
2023-07-11,A,0.0393710563261186,0.007998285169827013,0.0
2023-07-12,A,0.0319119738269039,-0.004361687091298316,0.0
2023-07-13,A,-0.038120468655056,0.0006740533401117118,0.0
2023-07-05,A,-0.0848493354991364,0.01914744237766285,0.0
2023-06-21,A,0.0367310846010714,-0.006989808221309233,0.0
2023-06-20,A,-0.4407273630135875,-0.0059319690769429004,0.0
2023-06-16,A,0.0099926063792042,0.02003471742706797,0.0
2023-05-25,A,0.0153291137256574,-0.018086819736240736,0.0
2023-05-26,A,0.0330106204795268,-0.00767626017358943,0.0
2016-03-21,A,0.119216161815737,-0.009948161387611421,0.0
2023-05-31,A,0.0023974517816284,0.011078739932999671,0.0
2023-06-01,A,-0.061322122975176,-0.03331186084522893,0.0
2023-06-02,A,-0.1116841258918987,0.025379342953805756,0.0
2023-06-05,A,-0.0720965446568272,-7.267358424660543e-05,0.0
2023-06-06,A,-0.0643949681012749,-0.010503921449236304,0.0
2023-06-07,A,-0.0198573858979041,0.007869942659245725,0.0
2023-06-08,A,0.0050090520510372,0.008316838204985902,0.0
2023-06-09,A,-0.0326057548169196,0.003915551741396264,0.0
2023-06-12,A,-0.1035198210108611,-0.003261803137165761,0.0
2023-06-13,A,-0.0686786492532604,0.004202207715841234,0.0
2023-06-14,A,0.0095753303773685,-0.01515284159493772,0.0
2023-06-15,A,0.0305512305523744,-0.002498914268945304,0.0
2023-05-23,A,-0.0167297770003675,-0.016561609223934497,0.0
2023-03-30,A,-0.129331132580192,-0.0005064579908870064,0.0
2023-03-29,A,-0.0842993014305685,-0.0015809500663295382,0.0
2023-03-28,A,-0.0647150860284557,0.004496431928391831,0.0
2023-01-11,A,-0.2104574755092828,-0.015593322684628184,0.0
2023-01-12,A,-0.2008442816181892,-0.022540009179284594,0.0
2023-01-13,A,-0.1521385296066063,0.009025044242436121,0.0
2023-01-17,A,-0.0942987406098376,-0.0050257722454850225,0.0
2023-01-18,A,-0.1181867320066277,-0.02403850940162988,0.0
2023-01-19,A,-0.0758415020650426,-0.0032895064555618116,0.0
2023-01-10,A,-0.2158882925162766,-0.01257388810146528,0.0
2023-01-20,A,-0.1314158527969387,0.00589989963664492,0.0
2023-01-24,A,-0.043114762304047,-0.005805954904733287,0.0
2023-01-25,A,0.035828086367484,0.0006765800843286091,0.0
2023-01-26,A,0.0605243575023398,-0.00264245670970024,0.0
2016-03-29,A,-0.0222644384718723,0.016614249252321547,0.0
2023-01-30,A,-0.078109432353575,-0.0043160869046617294,0.0
2023-01-31,A,-0.0755368325896535,0.014315363499367073,0.0
2023-01-23,A,0.391589933881491,-0.0069762862351722505,0.0
2023-01-09,A,-0.1707667432755459,-0.029800209189606974,0.0
2023-01-06,A,-0.2657836346056835,0.018543398625606826,0.0
2023-01-05,A,-0.3036995308955845,-0.0012221157279717239,0.0
2022-12-13,A,0.1738184439480287,-0.0032109626370971094,0.0
2022-12-14,A,0.1338074797213571,0.0004245716594055383,0.0
2022-12-15,A,0.0487205113260199,-0.010732859633077399,0.0
2022-12-16,A,-0.0249277030415728,-0.016194404625195828,0.0
2022-12-19,A,-0.0494706576775327,0.006273799629600163,0.0
2022-12-20,A,0.0064196642813514,-0.005651040798549913,0.0
2022-12-21,A,-0.0001246120181954,0.010099815286111204,0.0
2022-12-22,A,0.0052620171047451,0.006513191346911811,0.0
2022-12-23,A,-0.1224972750798851,-0.0010413608388772932,0.0
2022-12-27,A,-0.1191836950868979,-0.0006748856170487656,0.0
2022-12-28,A,-0.1773238801160225,-0.004673690724676042,0.0
2022-12-29,A,0.0133715817080055,0.002032027352150161,0.0
2022-12-30,A,-0.1684878838941945,-0.005861042178010586,0.0
2023-01-03,A,-0.2810808317476118,0.0047532518085786155,0.0
2023-01-04,A,-0.2698865358660193,0.008034819781299298,0.0
2023-02-01,A,-0.1362211905236859,-0.007814077402399859,0.0
2023-02-02,A,-0.1209619245744672,-0.012078004858351997,0.0
2023-02-03,A,-0.1953859172352561,0.0024821882932873894,0.0
2023-02-06,A,-0.1908548668419799,-0.0012402658232417317,0.0
2023-03-07,A,-0.1806140666848451,-0.015249520640528496,0.0
2023-03-08,A,-0.1481125721005545,-0.02201528940957184,0.0
2023-03-09,A,-0.0459686497939166,-0.01515440392177004,0.0
2023-03-10,A,-0.0119554551329908,0.015889400582553934,0.0
2023-03-13,A,0.0296255046077569,0.014851448589710228,0.0
2023-03-14,A,0.0751363507632215,0.012426543002780633,0.0
2023-03-15,A,0.057951336207931,0.0013640642896435233,0.0
2023-03-16,A,0.0681174662881929,0.008016711916870606,0.0
2023-03-17,A,0.0353006725198864,-0.006978802523047035,0.0
2023-03-20,A,0.0623921827556001,0.012244858579820364,0.0
2023-03-21,A,0.0551820162337719,0.004154853047886062,0.0
2023-03-22,A,0.0319656767037023,-0.019972287629097567,0.0
2023-03-23,A,0.0663178754895564,0.010551378524438198,0.0
2023-03-24,A,-0.0512814611262974,0.017362683249607967,0.0
2023-03-27,A,-0.0673577745354652,-0.003042002910822561,0.0
2023-03-06,A,-0.1866834422427583,-0.005010454189726995,0.0
2022-05-13,A,0.2130847617442539,-0.005133104579926346,0.0
2023-03-03,A,-0.2050439088099276,0.010823250489687965,0.0
2023-03-01,A,-0.1190627635201272,0.008862753674767984,0.0
2016-03-28,A,0.0008220017559947,-0.0001784313058483078,0.0
2023-02-08,A,-0.137890562206333,-0.003658480098286052,0.0
2023-02-09,A,-0.1042184597495816,0.027890452697416707,0.0
2023-02-10,A,-0.0850679779761235,0.02227855916494573,0.0
2023-02-13,A,-0.0537991327192096,0.010988415835852559,0.0
2023-02-14,A,-0.1312891803498825,-0.00744329511516864,0.0
2023-02-15,A,-0.1609510164784777,-0.010077405855433071,0.0
2016-03-24,A,0.0060956362651796,-0.004267244318042931,0.0
2023-02-17,A,-0.184124143658779,0.01183374221119231,0.0
2023-02-21,A,-0.1272666637506271,0.004549841824420133,0.0
2023-02-22,A,-0.1059467917558305,-0.008788656772877117,0.0
2023-02-23,A,-0.1201747781166801,0.00924916084543519,0.0
2023-02-24,A,-0.1355988188406503,0.004199651104012809,0.0
2023-02-27,A,-0.0871582931183626,0.010228475359952499,0.0
2023-02-28,A,-0.1423383250790617,-0.002466369515577728,0.0
2023-03-02,A,-0.1085217764635607,-0.005748475838013533,0.0
2022-05-12,A,0.1186833733724215,0.015216291488336068,0.0
2022-05-11,A,0.041358050331954,-0.0008549780256900707,0.0
2022-05-10,A,0.056207714025265,0.00745755931601788,0.0
2021-07-27,A,0.3703490265555611,0.0014423650811535087,0.0
2021-07-28,A,0.1851851227144091,0.004989092967963595,0.0
2021-07-29,A,0.0950927441866712,0.0026955492414918038,0.0
2021-07-30,A,0.1522470069673395,-0.021857395005110494,0.0
2021-08-02,A,0.0355251958736693,-0.00733548387627361,0.0
2021-08-03,A,0.0506060746877539,0.006905530050602447,0.0
2021-07-26,A,0.2909486936699109,-0.003390093588479243,0.0
2021-08-04,A,0.007582737974534,-0.01011552062341815,0.0
2021-08-06,A,0.0360662560669646,-0.005836871935386262,0.0
2021-08-09,A,0.0122092939936508,-0.0034133734220672114,0.0
2021-08-10,A,-0.0267518915370121,0.00664100522828015,0.0
2021-08-11,A,0.4381512410216235,-0.009626280509657643,0.0
2021-08-12,A,-0.0801570765247816,0.016742494399401266,0.0
2021-08-13,A,-0.0760048764048052,0.0072378398517644014,0.0
2021-08-05,A,0.0165253655785346,0.00034736551615031404,0.0
2021-07-23,A,0.2924584397663662,0.005514848342172883,0.0
2021-07-22,A,0.3077736652894264,0.0046901832046879356,0.0
2021-07-21,A,0.2377698529397308,0.008067378517503668,0.0
2021-06-29,A,0.0680997209043558,-0.0062140978852267366,0.0
2021-06-30,A,0.0652754452323074,0.0030229362675169677,0.0
2021-07-01,A,-0.0574101945629949,0.01427987607535651,0.0
2021-07-02,A,-0.0086673973889681,0.007932695181844026,0.0
2021-07-06,A,-0.0071444790864691,0.004850672612667599,0.0
2021-07-07,A,-0.0226985263121818,0.00877496281322948,0.0
2021-07-08,A,0.0728486319513451,-0.0034319401124824622,0.0
2021-07-09,A,0.1274144908053205,0.001974744276258727,0.0
2021-07-12,A,0.1008242716673627,0.008966382298421071,0.0
2021-07-13,A,0.2016062939485227,0.002377478283243943,0.0
2021-07-14,A,0.2160131779593012,0.006411182176494262,0.0
2021-07-15,A,0.2299841556576566,-0.0015350218020606069,0.0
2021-07-16,A,0.1896737617374454,0.0027270975116519347,0.0
2021-07-19,A,0.1735894391730951,-0.01786069457519556,0.0
2021-07-20,A,0.1926044656233349,0.005443497717210509,0.0
2021-08-16,A,0.0113720965723018,0.016433403104309602,0.0
2021-06-28,A,0.0489541658019737,0.0001771756783216691,0.0
2021-08-17,A,0.0662215303458477,0.010501219225112648,0.0
2016-04-08,A,-0.0390462178543083,-0.014095196524630893,0.0
2021-09-17,A,0.3022545689878544,-0.003243632437774227,0.0
2021-09-20,A,0.2375880598791237,-0.012422523115544993,0.0
2021-09-21,A,0.1858985481391359,0.007024150549313246,0.0
2021-09-22,A,0.1547631184625158,-0.006930065581934562,0.0
2021-09-23,A,0.1230003876623841,0.008888105164667277,0.0
